Name	Type	DatabaseType	GUID
RecipeForgeryABJURATION_TOWER_Manifest	RecipeDefinition	RecipeDefinition	abffda1f-2680-5a9a-a2e4-d637989d6258
RecipeForgeryABJURATION_TOWER_Poem	RecipeDefinition	RecipeDefinition	9e64d428-4866-5453-8803-286a413f8c7d
RecipeForgeryBONEKEEP_AkshasJournal	RecipeDefinition	RecipeDefinition	5379ee73-5b96-5770-b917-a6b6ea19fdff
RecipeForgeryBONEKEEP_MagicRune	RecipeDefinition	RecipeDefinition	305f7d33-3eec-5a29-a669-59809825591d
RecipeForgeryCAERLEM_Daliat_Document	RecipeDefinition	RecipeDefinition	3f5097d9-eeb6-5f6d-9fe0-ca1aa3f4ab27
RecipeForgeryCaerLem_Gate_Plaque	RecipeDefinition	RecipeDefinition	0a30a989-ff64-583b-b5a0-fa90128f2772
RecipeForgeryCAERLEM_Inquisitor_Document	RecipeDefinition	RecipeDefinition	93682ab8-a62c-5691-b11c-9f51acc4da0d
RecipeForgeryCAERLEM_TirmarianHolySymbol	RecipeDefinition	RecipeDefinition	5fa86c8e-700e-574e-a4a7-2be9c4d85ccc
RecipePrimingBattleaxe	RecipeDefinition	RecipeDefinition	0ac084d4-65f2-52b0-9c69-f240d691a229
RecipePrimingBreastplate	RecipeDefinition	RecipeDefinition	de7f1a68-0bd2-50ee-8171-4d481e8bf3da
RecipePrimingChainMail	RecipeDefinition	RecipeDefinition	ca112dad-1882-52a9-9ac2-f192a99c5186
RecipePrimingChainShirt	RecipeDefinition	RecipeDefinition	1b6a2d00-86cc-5c83-bee0-166753d421b4
RecipePrimingDagger	RecipeDefinition	RecipeDefinition	149a0a21-9f66-59aa-8cb2-aa433cc728d2
RecipePrimingGreataxe	RecipeDefinition	RecipeDefinition	9d146e29-d232-5c6e-af5b-ac960aa18e11
RecipePrimingGreatsword	RecipeDefinition	RecipeDefinition	0ee945bf-a1fb-53d5-83d1-7ecec61f8272
RecipePrimingHalfPlate	RecipeDefinition	RecipeDefinition	ed1ccf2f-ca32-5eb0-9d7c-1d257abd21a9
RecipePrimingHeavyCrossbow	RecipeDefinition	RecipeDefinition	3dbc7e59-6944-5615-9512-1ca677e2698c
RecipePrimingHideArmor	RecipeDefinition	RecipeDefinition	a27c8179-75b9-5390-acee-401b07534349
RecipePrimingLeather	RecipeDefinition	RecipeDefinition	f1d50802-1630-5094-bfbb-1a6be0acf38f
RecipePrimingLeatherDruid	RecipeDefinition	RecipeDefinition	b409e0ad-fcf4-5f74-9da2-c44406879a06
RecipePrimingLightCrossbow	RecipeDefinition	RecipeDefinition	d4a46e95-316d-557c-b061-e2e12d31e039
RecipePrimingLongbow	RecipeDefinition	RecipeDefinition	32238a85-b39a-510c-881d-6ecf4fd3ac09
RecipePrimingLongsword	RecipeDefinition	RecipeDefinition	cb613301-b10c-549c-8b26-0ec95f6178f4
RecipePrimingMace	RecipeDefinition	RecipeDefinition	f6190176-ad98-5cee-b476-e0a7a9c15078
RecipePrimingMaul	RecipeDefinition	RecipeDefinition	f6c806d8-635c-504d-a660-6a58a0afd360
RecipePrimingMorningstar	RecipeDefinition	RecipeDefinition	8cf94429-75bb-5bec-bcc1-265c526810e3
RecipePrimingPlate	RecipeDefinition	RecipeDefinition	4460b2b5-13e3-51f4-abbe-a674446ab294
RecipePrimingRapier	RecipeDefinition	RecipeDefinition	d3f76fa2-f030-5df5-8a00-759cded57fc0
RecipePrimingScaleMail	RecipeDefinition	RecipeDefinition	66cd715b-d047-57e6-9b6c-7100ad68fc9f
RecipePrimingScimitar	RecipeDefinition	RecipeDefinition	13753606-9cae-5b6f-8a92-c9322952e24e
RecipePrimingShortbow	RecipeDefinition	RecipeDefinition	7ff130f9-fa8b-59a0-9bef-0625169b15e0
RecipePrimingShortsword	RecipeDefinition	RecipeDefinition	7c31fd68-2085-5b55-96ce-f84cd83de3b8
RecipePrimingSpear	RecipeDefinition	RecipeDefinition	affcd06f-8a22-52d5-bf49-595e4173c282
RecipePrimingStuddedLeather	RecipeDefinition	RecipeDefinition	4ed3969c-f62a-5583-b830-9ed6b64e6342
RecipePrimingWarhammer	RecipeDefinition	RecipeDefinition	50932680-09e9-5a04-9a86-e141e6209d25
AlcemicalPreparationRestAction	RestActivityDefinition	RestActivityDefinition	b0602d7f-3e35-57ad-8ee6-a6055aa9e75f
ArcaneDepth	RestActivityDefinition	RestActivityDefinition	184c2fd1-6153-5edf-a059-c8a59059f5b7
ZSLevelDown	RestActivityDefinition	RestActivityDefinition	fdb4d86eaef942d1a22dbf1fb5a7299f
ZSRespec	RestActivityDefinition	RestActivityDefinition	40824029eb224fb581f0d4e5989b6735
AlchemistBoldnessElixir	SpellDefinition	SpellDefinition	16a3f274-9fb0-5bbd-a673-281c2c845a5a
AlchemistFlyElixir	SpellDefinition	SpellDefinition	d5484ca8-7cb5-5ef8-9c68-024346d83f26
AlchemistHealElixir	SpellDefinition	SpellDefinition	3fe865c2-d870-5cd2-8d93-80584924c384
AlchemistResilienceElixir	SpellDefinition	SpellDefinition	54bcdc6b-59f1-5a50-8ccb-f886748ff606
AlchemistSwiftnessElixir	SpellDefinition	SpellDefinition	3e69d4ce-0f48-5c80-aabc-6ea1fd822ef1
ArtilleristCannonDetonation	SpellDefinition	SpellDefinition	0b326455-d3ea-50ad-b75f-972e7a8834a2
CantripAlchemistEmboldeningShots	SpellDefinition	SpellDefinition	76b0e805-3104-550f-bf30-fcf41b83c919
CJDivineWord	SpellDefinition	SpellDefinition	18ecba41-a8ac-4048-979e-2139e66934a7
ConjureElementalInvisibleStalker_CE_SubSpell_CR6	SpellDefinition	SpellDefinition	0480dd82-0540-5dd7-99b5-b358cbca4142
DHConjureCelestialSpell	SpellDefinition	SpellDefinition	a407f233-c724-562b-b877-e9f3147e33f6
DHDominateMonsterSpell	SpellDefinition	SpellDefinition	011eca3e-7987-5c46-9f1a-968e0c1a935d
DHFeeblemindSpell	SpellDefinition	SpellDefinition	a75f8a39-7eba-552b-8681-1d7f4f3fc983
DHFingerOfDeathSpell	SpellDefinition	SpellDefinition	cd6d2db3-a3af-5542-9972-053ce0bd2fd6
DHForesightSpell	SpellDefinition	SpellDefinition	9841d601-258a-51f8-bbd9-8402b69625c4
DHHolyAuraSpell	SpellDefinition	SpellDefinition	392c7802-2319-5c41-8207-39039d922d71
DHIncendiaryCloudSpell	SpellDefinition	SpellDefinition	6a90b597-e2a3-5824-95b3-abbfbf78b0d4
DHMassHealSpell	SpellDefinition	SpellDefinition	2b7a8065-c4dc-55c8-b35e-59bdc2514e28
DHMazeSpell	SpellDefinition	SpellDefinition	0da01d12-5145-5b63-a558-c1d11f5ac1ae
DHMeteorSwarmSingleTargetSpell	SpellDefinition	SpellDefinition	bb8f1362-c35f-581d-86df-c3930fc3dabc
DHMindBlankSpell	SpellDefinition	SpellDefinition	36dcb2b5-fca0-5860-ad7a-80547847ff25
DHPowerWordHealSpell	SpellDefinition	SpellDefinition	facf3d32-f858-5cd4-8f01-bf4c22c568c3
DHPowerWordKillSpell	SpellDefinition	SpellDefinition	c67eb2c8-b97f-5dbf-81a6-59ef36771413
DHPowerWordStunSpell	SpellDefinition	SpellDefinition	93a6661d-3f8e-51f6-aa6b-4d23f1e22b48
DHReverseGravitySpell	SpellDefinition	SpellDefinition	aa36ab1b-1080-5340-910f-4a4a59a5012b
DHShapechangeSpell	SpellDefinition	SpellDefinition	a9c23ef5-d971-5cf1-b979-06f9871b4cc0
DHSunBurstSpell	SpellDefinition	SpellDefinition	654cb89e-ab87-5da8-a79c-5c24ee854885
DHTimeStopSpell	SpellDefinition	SpellDefinition	0ab6cde6-d23d-565c-8c7c-6df0006078e8
DHWeirdSpell	SpellDefinition	SpellDefinition	b77c5b1b-902e-5957-83c1-4a496bf10f0b
DismissConstruct	SpellDefinition	SpellDefinition	8003917a-9c90-4748-bb2f-f32b7edf8844
EldritchOrb	SpellDefinition	SpellDefinition	0db30b08-c8f6-5dd7-a248-eb9cae787a17
FindFamiliar	SpellDefinition	SpellDefinition	7c7a9c9f-2fda-5acc-acb7-eebfb2b4e064
Frenzy	SpellDefinition	SpellDefinition	74c02289-00b5-5b12-906d-56cff4687601
MendingConstruct	SpellDefinition	SpellDefinition	92de3dbf-4b57-46d3-aebf-0f7819b0ac2d
MinorLifesteal	SpellDefinition	SpellDefinition	708ff12c-4747-534c-955b-5f9438eb58ac
PetalStorm	SpellDefinition	SpellDefinition	016e3598-5a09-5249-a225-746d5e038c79
ProtectThreshold	SpellDefinition	SpellDefinition	ee8d355e-db32-5d06-aa6a-cd1ef06926b7
SummonArtillerySpellConstruct	SpellDefinition	SpellDefinition	214dab9d-f40e-424f-8730-b41acdae26ec
SummonArtillerySpellConstruct_15	SpellDefinition	SpellDefinition	f0038039-423b-4265-b0cf-2eab2450f982
SummonArtillerySpellConstruct_9	SpellDefinition	SpellDefinition	9ad29b43-5207-46e8-bbc9-7b8138b2912f
SummonFlameArtilleryConstruct	SpellDefinition	SpellDefinition	785ca8dc-27a3-4805-88fd-6d013631bbbb
SummonFlameArtilleryConstruct_15	SpellDefinition	SpellDefinition	68aba04a-07c5-4b83-bda7-db08cec2dec8
SummonFlameArtilleryConstruct_9	SpellDefinition	SpellDefinition	4aaaf381-c54c-4285-9045-6a4d69aa37c9
SummonForceArtilleryConstruct	SpellDefinition	SpellDefinition	c584b73c-9fa8-453f-90ad-944b8d1b5b05
SummonForceArtilleryConstruct_15	SpellDefinition	SpellDefinition	b529386c-defa-4c39-a03c-09a08a104cc6
SummonForceArtilleryConstruct_9	SpellDefinition	SpellDefinition	f1e8d7e1-44d9-4a82-ac23-5e0013b40650
SummonProtectorConstruct	SpellDefinition	SpellDefinition	60f2462e-b801-48ee-a543-c69771e3917c
SummonProtectorConstruct_Upgrade	SpellDefinition	SpellDefinition	ccd2a793-e566-4c1e-9588-ac36b578ae89
SummonTempHPShieldConstruct	SpellDefinition	SpellDefinition	db9e7e8e-b749-4b46-9ba3-60a7bf221b0b
SummonTempHPShieldConstruct_15	SpellDefinition	SpellDefinition	84ddce96-ec58-4141-933d-371080d611d2
SummonTempHPShieldConstruct_9	SpellDefinition	SpellDefinition	f1e88575-40ca-4f4e-9447-616058e213a4
WitchFamiliar	SpellDefinition	SpellDefinition	07e56c1a-9211-5f6d-add9-e85a5321d2e9
DHCouatlSpellList	SpellListDefinition	SpellListDefinition	9c861b19-ef70-5207-b1b4-d779a6c0d1aa
SpellListTinkerer	SpellListDefinition	SpellListDefinition	5f26ef4a-30cc-56f9-9d31-ad3ecce7d2fe
WitchSpellList	SpellListDefinition	SpellListDefinition	2c02f236-7ebc-5063-84ac-0ea562968319
PickPocketTable	TreasureTableDefinition	TreasureTableDefinition	79cac3e5-0f00-4062-b263-adbc854223d7
PickPocketTableC	TreasureTableDefinition	TreasureTableDefinition	f1bbd8e5-3e05-48da-9c70-2db676a280b4
